28 1.5316498477229841E+32 1.5389356692847574E+07 7.2078172520307388E+09 8.8531905788547401E+09 -1.4832821501462638E+07 4.3617895356149955E-01 0.0000000000000000E+00
29 1.5913599996747541E+32 1.5614872291898621E+07 7.2127637237303095E+09 8.7674275456579857E+09 -1.5048376995444179E+07 4.3631280084750590E-01 0.0000000000000000E+00
30 1.6576666663113552E+32 1.5860185812692380E+07 7.2176150789891214E+09 8.6844828665003757E+09 -1.5282770315868258E+07 4.3644239698814735E-01 0.0000000000000000E+00
31 1.7091825344648224E+32 1.6047287782050531E+07 7.2221206748303213E+09 8.6084106639875889E+09 -1.5461483150721252E+07 4.3656135023666998E-01 0.0000000000000000E+00
32 1.7520568678178926E+32 1.6200804132916097E+07 7.2257151629664812E+09 8.5483351797734509E+09 -1.5608077098847330E+07 4.3665538456672714E-01 0.0000000000000000E+00
33 1.7902799995811220E+32 1.6336055179577412E+07 7.2287912053061333E+09 8.4973205119611301E+09 -1.5737199985767901E+07 4.3673527409328666E-01 0.0000000000000000E+00
34 1.8897399995309853E+32 1.6681296308350137E+07 7.2340047728035345E+09 8.4115447620587387E+09 -1.6066672163862348E+07 4.3686978923738529E-01 0.0000000000000000E+00
35 1.9891999994788195E+32 1.7017540480794799E+07 7.2414490611080761E+09 8.2908600245656490E+09 -1.6387384159924805E+07 4.3705929033922153E-01 0.0000000000000000E+00
36 2.0886599994246707E+32 1.7345568630255528E+07 7.2488059975662794E+09 8.1731482089888983E+09 -1.6700092926363468E+07 4.3724450363817652E-01 0.0000000000000000E+00
37 2.1881199993686772E+32 1.7666064252324902E+07 7.2560833489449778E+09 8.0582292409817133E+09 -1.7005461002562046E+07 4.3742570015670901E-01 0.0000000000000000E+00
38 2.2875799993108390E+32 1.7979629405511256E+07 7.2632673485869789E+09 7.9459430109299021E+09 -1.7304071955773413E+07 4.3760318091632278E-01 0.0000000000000000E+00
39 2.3870399992512945E+32 1.8286797566812083E+07 7.2703611816771049E+09 7.8361449075209293E+09 -1.7596442883209109E+07 4.3777716769250902E-01 0.0000000000000000E+00
40 2.4864999991900898E+32 1.8588043963684790E+07 7.2773596119829731E+09 7.7287050583861275E+09 -1.7883034388949752E+07 4.3794786069574093E-01 0.0000000000000000E+00
41 2.5859599991274094E+32 1.8883794054617513E+07 7.2842613144964542E+09 7.6235049260153446E+09 -1.8164258825819790E+07 4.3811546071324142E-01 0.0000000000000000E+00
42 2.6854199990633915E+32 1.9174430495744526E+07 7.2910657499313908E+09 7.5204360792810144E+09 -1.8440487074330270E+07 4.3828017243329853E-01 0.0000000000000000E+00
43 2.7848799989980824E+32 1.9460298875501126E+07 7.2977692688173666E+09 7.4194000252936525E+09 -1.8712054071650684E+07 4.3844216311388390E-01 0.0000000000000000E+00
44 2.8843399989315743E+32 1.9741712508728620E+07 7.3043713080822363E+09 7.3203068806995506E+09 -1.8979263492900729E+07 4.3860154021639414E-01 0.0000000000000000E+00
45 2.9837999988639594E+32 2.0018956549352977E+07 7.3108707069447212E+09 7.2230722054230614E+09 -1.9242391785665929E+07 4.3875850844055037E-01 0.0000000000000000E+00
46 3.0832599987953760E+32 2.0292291351003733E+07 7.3172608515485754E+09 7.1276195470593452E+09 -1.9501691630277097E+07 4.3891318529379436E-01 0.0000000000000000E+00
47 3.1827199987258241E+32 2.0561955411962319E+07 7.3235440627072296E+09 7.0338773116097078E+09 -1.9757394490036726E+07 4.3906565769837719E-01 0.0000000000000000E+00
48 3.2821799986554879E+32 2.0828167893607307E+07 7.3297142370625982E+09 6.9417782915819426E+09 -2.0009713023640275E+07 4.3921610398788996E-01 0.0000000000000000E+00
49 3.3816399985844603E+32 2.1091130669839296E+07 7.3357663955380735E+09 6.8512623052781353E+09 -2.0258842989116132E+07 4.3936453948199333E-01 0.0000000000000000E+00
50 3.4810999985127410E+32 2.1351030288805768E+07 7.3416942831165047E+09 6.7622704280162392E+09 -2.0504965252523541E+07 4.3951116971122456E-01 0.0000000000000000E+00
51 3.5805599984403760E+32 2.1608039501869656E+07 7.3475022622651567E+09 6.6747494910624819E+09 -2.0748247229951441E+07 4.3965600425513240E-01 0.0000000000000000E+00
52 3.6800199983675037E+32 2.1862318701241747E+07 7.3531851929290609E+09 6.5886487530749874E+09 -2.0988844297556579E+07 4.3979917332677276E-01 0.0000000000000000E+00
53 3.7794799982941242E+32 2.2114017126204237E+07 7.3587413567454262E+09 6.5039210495590267E+09 -2.1226900971346080E+07 4.3994075346891709E-01 0.0000000000000000E+00
54 3.8789399982203295E+32 2.2363273923739899E+07 7.3641654497753038E+09 6.4205224420072145E+09 -2.1462551903779626E+07 4.4008081559845325E-01 0.0000000000000000E+00
55 3.9783999981461199E+32 2.2610219152511381E+07 7.3694630042257061E+09 6.3384101282175817E+09 -2.1695922944791317E+07 4.4021945951873565E-01 0.0000000000000000E+00
56 4.0778599980714952E+32 2.2854974536091220E+07 7.3746284231187258E+09 6.2575458747596731E+09 -2.1927131776670754E+07 4.4035670406393929E-01 0.0000000000000000E+00
57 4.1773199979965938E+32 2.3097654293355025E+07 7.3796618864619789E+09 6.1778914045057878E+09 -2.2156288800790906E+07 4.4049268529833319E-01 0.0000000000000000E+00
58 4.2767799979215079E+32 2.3338365722262237E+07 7.3845621337693100E+09 6.0994124450005875E+09 -2.2383497642964721E+07 4.4062740685073992E-01 0.0000000000000000E+00
59 4.3762399978462837E+32 2.3577209852425829E+07 7.3893288978175573E+09 6.0220749987766085E+09 -2.2608855835226536E+07 4.4076097797939595E-01 0.0000000000000000E+00
60 4.4756999977709672E+32 2.3814281932639185E+07 7.3939617256274433E+09 5.9458478209359484E+09 -2.2832455263705134E+07 4.4089343366585976E-01 0.0000000000000000E+00
61 4.5751599976955124E+32 2.4049671923032351E+07 7.3984611106758785E+09 5.8707008004361582E+09 -2.3054382661996543E+07 4.4102483477792992E-01 0.0000000000000000E+00
62 4.6746199976199192E+32 2.4283464924091734E+07 7.4028277459068403E+09 5.7966052380232830E+09 -2.3274720032283843E+07 4.4115524534260325E-01 0.0000000000000000E+00
63 4.7740799975442338E+32 2.4515741537792798E+07 7.4070611244056549E+09 5.7235343867378578E+09 -2.3493545202487290E+07 4.4128468844439300E-01 0.0000000000000000E+00
64 4.8735399974685484E+32 2.4746578269048169E+07 7.4111643384698544E+09 5.6514614399687777E+09 -2.3710932074016988E+07 4.4141324737317872E-01 0.0000000000000000E+00
65 4.9729999973929553E+32 2.4976047750682741E+07 7.4151255206518068E+09 5.5803629908123522E+09 -2.3926950718066394E+07 4.4154093890427915E-01 0.0000000000000000E+00
66 5.0724599973175005E+32 2.5204219124647837E+07 7.4189477963961029E+09 5.5102144055169125E+09 -2.4141667799835980E+07 4.4166785757215338E-01 0.0000000000000000E+00
67 5.1719199972421379E+32 2.5431158238155253E+07 7.4226299301794634E+09 5.4409936382136002E+09 -2.4355146734135270E+07 4.4179400859534879E-01 0.0000000000000000E+00
68 5.2713799971669598E+32 2.5656927912638813E+07 7.4261709221043720E+09 5.3726788404591703E+09 -2.4567447943702519E+07 4.4191945900092339E-01 0.0000000000000000E+00
69 5.3708399970920123E+32 2.5881588144187674E+07 7.4295698095196753E+09 5.3052494542487955E+09 -2.4778629069386184E+07 4.4204424663553055E-01 0.0000000000000000E+00
70 5.4702999970172953E+32 2.6105196316780388E+07 7.4328325337645559E+09 5.2386854131025658E+09 -2.4988745179373145E+07 4.4216838869943453E-01 0.0000000000000000E+00
71 5.5697599969427167E+32 2.6327807352002528E+07 7.4359464036960869E+09 5.1729681975674305E+09 -2.5197848885579169E+07 4.4229198285808352E-01 0.0000000000000000E+00
72 5.6692199968683226E+32 2.6549473890677322E+07 7.4389175262308102E+09 5.1080796857150984E+09 -2.5405990566268623E+07 4.4241501502444436E-01 0.0000000000000000E+00
73 5.7686799967942052E+32 2.6770246472603071E+07 7.4417456377999830E+09 5.0440018494383955E+09 -2.5613218734481156E+07 4.4253756950514034E-01 0.0000000000000000E+00
74 5.8681399967203183E+32 2.6990173660284858E+07 7.4444373779927082E+09 4.9807177363160791E+09 -2.5819579969365716E+07 4.4265963196410307E-01 0.0000000000000000E+00
75 5.9675999966467543E+32 2.7209302125446539E+07 7.4469644395106840E+09 4.9182120169375467E+09 -2.6025118886327147E+07 4.4278137788194571E-01 0.0000000000000000E+00
76 6.0670599965735131E+32 2.7427676801100239E+07 7.4493049619368200E+09 4.8564692256984634E+09 -2.6229878309321523E+07 4.4290300464279792E-01 0.0000000000000000E+00
77 6.1665199965005947E+32 2.7645341016159434E+07 7.4514744792722483E+09 4.7954739432172031E+09 -2.6433899498321831E+07 4.4302446112210836E-01 0.0000000000000000E+00
78 6.2659799964280914E+32 2.7862336618885469E+07 7.4534751713713455E+09 4.7352108428338289E+09 -2.6637222252128720E+07 4.4314584657910222E-01 0.0000000000000000E+00
79 6.3654399963560492E+32 2.8078703977438502E+07 7.4552999340532064E+09 4.6756671984034462E+09 -2.6839884838991940E+07 4.4326714503750098E-01 0.0000000000000000E+00
80 6.4648999962843760E+32 2.8294482182395168E+07 7.4569699335347261E+09 4.6168282863473196E+09 -2.7041924313987076E+07 4.4338833907636693E-01 0.0000000000000000E+00
81 6.5643599962130717E+32 2.8509709099480774E+07 7.4584996951991167E+09 4.5586805117352800E+09 -2.7243376553487420E+07 4.4350940365965597E-01 0.0000000000000000E+00
82 6.6638199961421363E+32 2.8724421365433782E+07 7.4598696034378242E+09 4.5012124453094950E+09 -2.7444276119488358E+07 4.4363043578014272E-01 0.0000000000000000E+00
83 6.7632799960717083E+32 2.8938654589539520E+07 7.4611022607677250E+09 4.4444103362274103E+09 -2.7644656682926893E+07 4.4375144258029808E-01 0.0000000000000000E+00
84 6.8627399960017414E+32 2.9152443268993307E+07 7.4621751715102720E+09 4.3882640097118311E+09 -2.7844550875321805E+07 4.4387249849104449E-01 0.0000000000000000E+00
85 6.9621999959323279E+32 2.9365820985647198E+07 7.4630992590415993E+09 4.3327608862475986E+09 -2.8043990445964217E+07 4.4399365964415977E-01 0.0000000000000000E+00
86 7.0616599958634678E+32 2.9578820450695138E+07 7.4638879181264477E+09 4.2778890681019239E+09 -2.8243006291263521E+07 4.4411493160870386E-01 0.0000000000000000E+00
87 7.1611199957951611E+32 2.9791473444665160E+07 7.4645143052561808E+09 4.2236393320474091E+09 -2.8441628250366807E+07 4.4423643918793243E-01 0.0000000000000000E+00
88 7.2605799957273616E+32 3.0003810992533352E+07 7.4649913245522842E+09 4.1700003025595737E+09 -2.8639885442266285E+07 4.4435821384576379E-01 0.0000000000000000E+00
89 7.3600399956601156E+32 3.0215863429800753E+07 7.4653348292555389E+09 4.1169606127499323E+09 -2.8837806315826595E+07 4.4448029605962441E-01 0.0000000000000000E+00
90 7.4594999955933769E+32 3.0427660283961635E+07 7.4655140477219505E+09 4.0645124158499618E+09 -2.9035418385405064E+07 4.4460281035636734E-01 0.0000000000000000E+00
91 7.5589599955271455E+32 3.0639230538093422E+07 7.4655608048017082E+09 4.0126438892183213E+09 -2.9232748700007796E+07 4.4472577005030972E-01 0.0000000000000000E+00
92 7.6584199954615136E+32 3.0850602437583737E+07 7.4654414130758495E+09 3.9613479817479863E+09 -2.9429823409459710E+07 4.4484930702347802E-01 0.0000000000000000E+00
93 7.7578799953963889E+32 3.1061803711914178E+07 7.4651717686283579E+09 3.9106144230088544E+09 -2.9626668199212611E+07 4.4497347784989610E-01 0.0000000000000000E+00
94 7.8573399953318177E+32 3.1272861636947628E+07 7.4647703316970778E+09 3.8604327707491746E+09 -2.9823308330117524E+07 4.4509836709223743E-01 0.0000000000000000E+00
95 7.9567999952677537E+32 3.1483802821487252E+07 7.4641985002568846E+09 3.8107974039380183E+09 -3.0019768408758819E+07 4.4522408588673157E-01 0.0000000000000000E+00
96 8.0562599952042893E+32 3.1694653579735801E+07 7.4634928661285839E+09 3.7616967394113855E+09 -3.0216073032240450E+07 4.4535072263678888E-01 0.0000000000000000E+00
97 8.1557199951413322E+32 3.1905439600193694E+07 7.4626096197582808E+09 3.7131259710898514E+09 -3.0412245915779233E+07 4.4547838174801524E-01 0.0000000000000000E+00
98 8.2551799950788823E+32 3.2116186383105498E+07 7.4615873867680902E+09 3.6650732570684686E+09 -3.0608310735972464E+07 4.4560722015530108E-01 0.0000000000000000E+00
99 8.3546399950169397E+32 3.2326918824913081E+07 7.4603771833709545E+09 3.6175347928815417E+09 -3.0804290280998111E+07 4.4573733364330936E-01 0.0000000000000000E+00
100 8.4540999949554583E+32 3.2537661585413773E+07 7.4589983156716270E+09 3.5705010328835177E+09 -3.1000207157510936E+07 4.4586885755827749E-01 0.0000000000000000E+00
101 8.5535599948944381E+32 3.2748439127422120E+07 7.4574739825103893E+09 3.5239624824319386E+09 -3.1196083824776411E+07 4.4600191500452835E-01 0.0000000000000000E+00
102 8.6530199948338790E+32 3.2959275307579778E+07 7.4557514183209887E+09 3.4779171339487724E+09 -3.1391941826499462E+07 4.4613649786181520E-01 0.0000000000000000E+00
103 8.7524799947737811E+32 3.3170194025544830E+07 7.4538769400742702E+09 3.4323527207983994E+09 -3.1587802937415719E+07 4.4627289406752546E-01 0.0000000000000000E+00
104 8.8519399947141905E+32 3.3381218542297669E+07 7.4517952638158236E+09 3.3872687558954849E+09 -3.1783687944680810E+07 4.4641097524546053E-01 0.0000000000000000E+00
105 8.9513999946550611E+32 3.3592372270511590E+07 7.4495546538726234E+09 3.3426524249950619E+09 -3.1979618011223137E+07 4.4655113819640335E-01 0.0000000000000000E+00
106 9.0508599945963467E+32 3.3803677958578430E+07 7.4470957250433187E+09 3.2985044970581980E+09 -3.2175613247014582E+07 4.4669317419112542E-01 0.0000000000000000E+00
107 9.1503199945381396E+32 3.4015158603658810E+07 7.4444686074265547E+09 3.2548117675545664E+09 -3.2371694260115802E+07 4.4683757150716213E-01 0.0000000000000000E+00
108 9.2497799944804398E+32 3.4226836498959891E+07 7.4416126395660563E+09 3.2115763410586510E+09 -3.2567880796516418E+07 4.4698398785934379E-01 0.0000000000000000E+00
109 9.3492399944232933E+32 3.4438734303364754E+07 7.4385775048490238E+09 3.1687842978752565E+09 -3.2764193280616820E+07 4.4713305435166312E-01 0.0000000000000000E+00
110 9.4486999943666542E+32 3.4650873907578826E+07 7.4352999767054090E+09 3.1264393126948729E+09 -3.2960650866842270E+07 4.4728425493342572E-01 0.0000000000000000E+00
111 9.5481599943104301E+32 3.4863277341825366E+07 7.4318018615751228E+09 3.0845317649896460E+09 -3.3157272928859591E+07 4.4743798301300391E-01 0.0000000000000000E+00
112 9.6476199942546672E+32 3.5075966858501941E+07 7.4281076654131985E+09 3.0430514082336936E+09 -3.3354079184395492E+07 4.4759473337667127E-01 0.0000000000000000E+00
113 9.7470799941993194E+32 3.5288963839319661E+07 7.4241517266182528E+09 3.0020040892778563E+09 -3.3551087908514082E+07 4.4775374106643939E-01 0.0000000000000000E+00
114 9.8465399941443865E+32 3.5502290349602699E+07 7.4199869479121141E+09 2.9613737677193251E+09 -3.3748318424454153E+07 4.4791605725794365E-01 0.0000000000000000E+00
115 9.9459999940898688E+32 3.5715967457710832E+07 7.4155517386407261E+09 2.9211683774593444E+09 -3.3945788441267490E+07 4.4808057779214239E-01 0.0000000000000000E+00
116 1.0045459994035858E+33 3.5930017082728580E+07 7.4108960231231632E+09 2.8813705194426517E+09 -3.4143516927375913E+07 4.4824865200908426E-01 0.0000000000000000E+00
117 1.0144919993982309E+33 3.6144460040958449E+07 7.4059630715588703E+09 2.8419897679164310E+09 -3.4341521097397864E+07 4.4841887342724646E-01 0.0000000000000000E+00
118 1.0244379993929129E+33 3.6359318130806521E+07 7.4007979526617785E+09 2.8030079129480028E+09 -3.4539819570527077E+07 4.4859283921641885E-01 0.0000000000000000E+00
119 1.0343839993876456E+33 3.6574611937289894E+07 7.3953538896502590E+09 2.7644360741487317E+09 -3.4738429132285774E+07 4.4876877588172159E-01 0.0000000000000000E+00
120 1.0443299993824151E+33 3.6790363199187413E+07 7.3896657691605148E+09 2.7262547553000736E+09 -3.4937368100131989E+07 4.4894867095958790E-01 0.0000000000000000E+00
121 1.0542759993772308E+33 3.7006592289471284E+07 7.3837001398772526E+09 2.6884770125513978E+09 -3.5136652871846259E+07 4.4913026330991063E-01 0.0000000000000000E+00
122 1.0642219993720881E+33 3.7223320160786316E+07 7.3774723487928696E+09 2.6510913080803852E+09 -3.5336300914056778E+07 4.4931455739264137E-01 0.0000000000000000E+00
123 1.0741679993669868E+33 3.7440568539676897E+07 7.3709814650652971E+09 2.6140843742827458E+09 -3.5536330612964153E+07 4.4950309222498308E-01 0.0000000000000000E+00
124 1.0841139993619316E+33 3.7658358193770342E+07 7.3642319017859774E+09 2.5774642994605641E+09 -3.5736759043557465E+07 4.4969389427932854E-01 0.0000000000000000E+00
125 1.0879363125382055E+33 3.7742203504096255E+07 7.3594212914478817E+09 2.5523973026681871E+09 -3.5813893511184692E+07 4.4982658803086512E-01 0.0000000000000000E+00
126 1.0922237458734147E+33 3.7836351577560775E+07 7.3564968985982666E+09 2.5376906295545897E+09 -3.5900488017849743E+07 4.4990468918414578E-01 0.0000000000000000E+00
127 1.0973753326885877E+33 3.7949618337210894E+07 7.3530767218867321E+09 2.5206394213093548E+09 -3.6004642064782798E+07 4.4999744073837417E-01 0.0000000000000000E+00
128 1.1040059993519458E+33 3.8095639145684622E+07 7.3486879048764553E+09 2.4994690950008712E+09 -3.6138873862829864E+07 4.5011455037238679E-01 0.0000000000000000E+00
129 1.1139519993470105E+33 3.8315176657049008E+07 7.3423789342814369E+09 2.4698977653764033E+09 -3.6340598844013035E+07 4.5027878684456596E-01 0.0000000000000000E+00
130 1.1238979993421352E+33 3.8535339391499385E+07 7.3345567926096258E+09 2.4347815774270062E+09 -3.6542790627170682E+07 4.5048007657003086E-01 0.0000000000000000E+00
131 1.1338439993373060E+33 3.8756147386696018E+07 7.3264799360434923E+09 2.4000444380339079E+09 -3.6745464778030455E+07 4.5068169377308243E-01 0.0000000000000000E+00
132 1.1437899993325275E+33 3.8977621858652562E+07 7.3181758545301380E+09 2.3656706312208672E+09 -3.6948638349165201E+07 4.5088540309279557E-01 0.0000000000000000E+00
133 1.1537359993277952E+33 3.9199783633933857E+07 7.3096126369178133E+09 2.3316618628498635E+09 -3.7152327607990921E+07 4.5109067227776795E-01 0.0000000000000000E+00
134 1.1636819993231043E+33 3.9422654801236354E+07 7.3007753343829956E+09 2.2980025842791791E+09 -3.7356550226170063E+07 4.5129991358673621E-01 0.0000000000000000E+00
135 1.1736279993184688E+33 3.9646255494337693E+07 7.2917194968951168E+09 2.2647109080049391E+09 -3.7561321493581355E+07 4.5150844677071994E-01 0.0000000000000000E+00
136 1.1835739993138886E+33 3.9870607223936066E+07 7.2824577774161987E+09 2.2317705051698818E+09 -3.7766658452958345E+07 4.5171847185774300E-01 0.0000000000000000E+00
137 1.1935199993093638E+33 4.0095731062184982E+07 7.2729487489481239E+09 2.1991838134573493E+09 -3.7972578134860337E+07 4.5192942254678975E-01 0.0000000000000000E+00
138 1.2034659993048851E+33 4.0321649348492920E+07 7.2632036291789742E+09 2.1669366285158186E+09 -3.8179099303459585E+07 4.5214325363231500E-01 0.0000000000000000E+00
139 1.2134119993004663E+33 4.0548382231594831E+07 7.2533108724453545E+09 2.1350483190902648E+09 -3.8386237084494293E+07 4.5235434350126497E-01 0.0000000000000000E+00
140 1.2233579992961029E+33 4.0775953225612879E+07 7.2431209260087051E+09 2.1034853694199004E+09 -3.8594010270777941E+07 4.5257065243599792E-01 0.0000000000000000E+00
141 1.2333039992917902E+33 4.1004383330140471E+07 7.2328030954559364E+09 2.0722699392476325E+09 -3.8802435096132338E+07 4.5278482149041560E-01 0.0000000000000000E+00
142 1.2432499992875283E+33 4.1233694496379569E+07 7.2222696160462914E+09 2.0413917324881151E+09 -3.9011528385432482E+07 4.5299939658269162E-01 0.0000000000000000E+00
143 1.2531959992833263E+33 4.1463908213354461E+07 7.2116321565659580E+09 2.0108534612250392E+09 -3.9221306685984731E+07 4.5321155566802401E-01 0.0000000000000000E+00
144 1.2631419992791796E+33 4.1695048552709840E+07 7.2007033168302135E+09 1.9806313647961233E+09 -3.9431788718381763E+07 4.5342819140768076E-01 0.0000000000000000E+00
145 1.2730879992750837E+33 4.1927136837392703E+07 7.1897201142903385E+09 1.9507482304292898E+09 -3.9642990624455333E+07 4.5364048931765966E-01 0.0000000000000000E+00
146 1.2830339992710385E+33 4.2160196755425215E+07 7.1784996517339602E+09 1.9211829250849774E+09 -3.9854930425554037E+07 4.5385482306398528E-01 0.0000000000000000E+00
147 1.2929799992670394E+33 4.2394251211369038E+07 7.1671285629205303E+09 1.8919412321151004E+09 -4.0067625317035139E+07 4.5406803076328039E-01 0.0000000000000000E+00
148 1.3029259992630864E+33 4.2629323899947532E+07 7.1556324705770321E+09 1.8630159630490384E+09 -4.0281093386188030E+07 4.5428062536857988E-01 0.0000000000000000E+00
149 1.3128719992591841E+33 4.2865437751763031E+07 7.1440491075700731E+09 1.8344124954264510E+09 -4.0495351647595704E+07 4.5449010385644317E-01 0.0000000000000000E+00
150 1.3228179992553372E+33 4.3102617737030879E+07 7.1322416241948395E+09 1.8061143170945487E+09 -4.0710418775146842E+07 4.5470150472547732E-01 0.0000000000000000E+00
151 1.3327639992515457E+33 4.3340887525081627E+07 7.1203791995243244E+09 1.7781310489061882E+09 -4.0926312329776108E+07 4.5490942452899713E-01 0.0000000000000000E+00
152 1.3427099992478140E+33 4.3580271876760989E+07 7.1084031390408306E+09 1.7504540116558619E+09 -4.1143050681442916E+07 4.5511600012579229E-01 0.0000000000000000E+00
153 1.3526559992441378E+33 4.3820795812772006E+07 7.0962966273436403E+09 1.7230810553069811E+09 -4.1360652136076391E+07 4.5532126321106048E-01 0.0000000000000000E+00
154 1.3626019992405076E+33 4.4062485126033530E+07 7.0840853883175802E+09 1.6960065117615159E+09 -4.1579135802295148E+07 4.5552548804390308E-01 0.0000000000000000E+00
155 1.3725479992369328E+33 4.4305370077782169E+07 7.0725932986444187E+09 1.6691995215459464E+09 -4.1798530716181874E+07 4.5572328457998229E-01 0.0000000000000000E+00
156 1.3824939992334133E+33 4.4549471320711821E+07 7.0601032527670355E+09 1.6427266646529341E+09 -4.2018843905049622E+07 4.5592305747062611E-01 0.0000000000000000E+00
157 1.3924399992299445E+33 4.4794816146151513E+07 7.0473994681355934E+09 1.6165420587474051E+09 -4.2240095387426674E+07 4.5612379763929733E-01 0.0000000000000000E+00
158 1.4023859992265311E+33 4.5041431422904611E+07 7.0346504317861214E+09 1.5906488240937498E+09 -4.2462305152160466E+07 4.5632136857897865E-01 0.0000000000000000E+00
159 1.4123319992231731E+33 4.5289344400771320E+07 7.0218777073316774E+09 1.5650447106099725E+09 -4.2685493372328401E+07 4.5651520525543843E-01 0.0000000000000000E+00
160 1.4222779992198703E+33 4.5538583514072157E+07 7.0089330518626823E+09 1.5397225888182347E+09 -4.2909680526320696E+07 4.5670873670720169E-01 0.0000000000000000E+00
