,x,psi
90,87.86496227670355,13837.933870792413
91,26.14019274293379,875.0958839026487
92,67.7258934980708,7933.527217258784
93,52.77608709764655,4599.661170919111
94,69.12524826061204,8291.34542549148
95,53.54193999544147,4748.723757032963
96,-22.516652618287562,1398.2990373944485
97,11.902810441439215,48.103204863762926
98,-21.572650913830383,1298.0662513489206
99,52.174164827665464,4484.15198403083
100,41.85158747073254,2728.782173167568
101,-43.30292769586539,4508.739792592269
102,-30.020790173405924,2321.869908392638
103,47.84012299078017,3695.2325217119046
104,-26.680441519327086,1882.9398666803527
105,2.722914930920197,-55.18393731450726
106,86.11148668668932,13259.369518423337
107,-11.087033872749672,424.41124990049127
108,27.61219657118069,1006.8472606897928
109,-20.11137002407022,1149.9390689234042
110,-14.61488112414429,669.2573607803354
111,31.129158875127374,1356.72420479355
112,-44.504942615194715,4741.468801437054
113,88.38362158043088,14011.42393889786
114,98.72125876986715,17693.79120835653
115,-39.165078782495556,3751.7782101630874
116,89.59934952487939,14422.298579115179
117,76.64178891202228,10347.37541485356
118,-17.718583896279142,925.8309407119897
119,-40.40705635712086,3971.7874213232576
120,93.85402692907269,15906.784256882895
121,48.084835642041085,3737.77579588747
122,36.78053026479262,2022.5652683523845
123,23.474489695579848,658.5625184153317
124,-42.1393797413201,4288.96348531012
125,-43.59040978974853,4563.875027491882
126,54.419862094601385,4922.4852630880405
127,39.85813678640186,2438.8956740118088
128,46.717683956855325,3503.165677361839
129,46.09629609543923,3399.003697718905
130,72.10567098845371,9079.553499598103
131,86.48491533782999,13381.552685902301
132,-3.6304072333542337,70.70704356035769
133,60.380685953459405,6183.80212525831
134,87.21107287910033,13620.74315362369
135,-4.6653651767267235,106.50783764550977
136,16.569381214814072,229.83992581701364
137,43.10673978398381,2919.4607134964767
138,-46.93553897774845,5229.729339862961
139,64.60410337160259,7163.50648420858
140,-30.573079775775348,2398.7418499158034
141,61.59486899009754,6458.148129992803
142,-35.418702422587906,3125.5056062062513
143,-36.09780021438277,3234.862764493876
144,36.3462151346221,1966.8628368012673
145,22.857696278396602,612.5100252997129
146,-0.8790640776943235,-3.6313392961170337
147,76.35551748941425,10264.930787343035
148,99.40638884939938,17952.9452888668
149,17.310681789885805,266.72713584342364
150,29.75370468224972,1213.9992003565628
151,-37.48289362633032,3463.6267144795347
152,13.525001744980706,101.4013129938096
153,-11.187622956034033,430.703028021372
154,48.09244755263862,3739.1029672590967
155,-35.85258972339854,3195.1629947698584
156,81.12643309608876,11681.720498058734
157,-46.61366356483636,5163.71320603856
158,11.839566604354097,46.238475879499845
159,21.989441900271686,550.2611559659578
160,-12.64632199095962,526.492715635331
161,-6.511781950977785,181.0186834717602
162,5.193086450913945,-60.53926234311902
163,31.953424363069104,1445.8810185175125
164,-19.058136026714724,1048.4715461063884
165,-6.776897312829796,192.83682600821572
166,59.17444702477225,5917.090314929254
167,-48.11920340964481,5476.061134931152
168,-30.747350234735332,2423.2513971401936
169,-8.580204945224757,280.6835228181644
170,21.24570341119619,499.3371654714954
171,84.40237959416064,12707.280529618674
172,36.17328015587391,1944.8933516649522
173,-42.62454510703532,4379.945503090013
174,-32.91177424941394,2737.781704978224
175,39.8653411346225,2439.914707136444
176,-42.574130439865804,4370.447513339001
177,33.72367926544764,1646.5468596195087
178,11.972510686249372,50.176831912222156
179,68.73099388029584,8189.7411497012035
180,9.580669336618548,-9.873598183888049
181,25.193728185762083,794.960772452408
182,19.76574569628029,404.58598332700046
183,81.0663608217138,11663.31521896174
184,-3.3670096117593573,62.27968046302823
185,-15.71725963685006,755.9751744476132
186,26.7488325624262,928.5211007817529
187,12.123112135454924,54.72367725944025
188,-43.84349810153901,4612.687617387012
189,0.18754248800208728,-24.305420414425544
190,-38.0232735311575,3554.95758361128
191,93.37130133158857,15734.716400740033
192,28.179615050097468,1059.948337841605
193,-28.984300522842904,2180.896763008115
194,-34.99560113226522,3058.3050175979797
195,70.1600356352878,8560.980559254527
196,-20.880126472991073,1226.8016395700445
197,69.54290033096984,8399.657766928955
198,-34.49405777917471,2979.5730841712316
199,26.131565982360613,874.3492936984417
